Nitrous Acid, 1-Methylethyl Ester	C3H7NO2	40	
Nitrous Acid, 1-Methylpropyl Ester	C4H9NO2	68.5	
Nitrous Acid, 2-Methylpropyl Ester	C4H9NO2	67	
Nitrous Acid, 3-Methylbutyl Ester	C5H11NO2	99.2	
Nitrous Acid, Octyl Ester	C8H17NO2	174.5	
Nitrous Oxide	N2O	-88.48	-90.81
Nitroxoline	C9H6N2O3		180
Nitroxynil	C7H3IN2O3		137.5
Nizatidine	C12H21N5O2S2		130-132
Nnk (carcinogen)	C10H13N3O2		63
Nomifensine	C16H18N2		179-181
Nonacosane	C29H60	440.8	63.7
Nonactin	C40H64O12		147.5
Nonadecane	C19H40	329.9	32.1
Nonadecanoic Acid	C19H38O2	300	69.4
Nonadecylcylohexane	C25H50	420	45
Nonanal	C9H18O	191	
Nonanamide	C9H19NO		99.5
Nonane, 1,9-Dichloro-	C9H18Cl2	260	
Nonane, 3-Methyl-	C10H22	167.9	-84.8
Nonane, 4-Methyl-	C10H22	165.7	-99
Nonane, 5-Butyl-	C13H28	217.5	
Nonane, 5-Methyl-	C10H22	165.1	-87.7
Nonane, Nonadecafluoro-9-Iodo-	C9F19I	181	
Nonane-2,4-Dione	C9H16O2		-18
Nonanedioc Acid	C9H16O4	287	106.5
Nonanedioic Acid Bis-(2-Ethyl-Butyl) Ester	C21H40O4		-45
Nonanedioic Acid, Bis(2-Ethylhexyl) Ester	C25H48O4	237	-78
Nonanoic Acid	C9H18O2	254.5	12.3
Nonanoic Acid Heptyl Ester	C16H32O2		-15.5
Nonanoic Acid, Pentyl Ester	C14H28O2		-27
Nonanol, 9-Fluoro-	C9H19FO	125-126	
Nonanonitrile	C9H17N	224.4	-34.2
Nonanoyl Chloride	C9H17ClO	215.3	-60.5
Nonasiloxane, Eicosamethyl-	C20H60O8Si9	346.8	
Nonylphenol (isomer Mixture)	C15H24O	293-297	-10
Norbormide	C33H25N3O3		194
Norbornane-2-Carbonitrile	C8H11N	90	43-45
Norcholanic Acid	C23H38O2		177
Norea	C13H22N2O		177
Norethandrolone	C20H30O2		140.5
Norethindrone	C20H26O2		203.5
Norethindrone Acetate	C22H28O3		161.5
Norethynodrel	C20H26O2		169.5
Norfloxacin	C16H18FN3O3		227-228
Norgestimate	C23H31NO3		216
Norgestrel	C21H28O2		206
Norgestrienone	C20H22O2		169
Norlevorphanol	C16H21NO		271
Normethadone	C20H25NO	165.5	
Normorphine	C16H17NO3		273
Nornicotine	C9H12N2	270	
Norphenazone	C10H10N2O	287	129
Noscapine	C22H23NO7		176
Novaluron	C17H9ClF8N2O4		177.5
Novantrone	C22H30Cl2N4O6		204
Noxiptilin	C19H22N2O	162	
Noxythiolin	C3H8N2OS		89
Npa (naptalam)	C18H13NO3		185
Nsc-407311	C28H56O2		90.9
Nylidrin	C19H25NO2		111.5
O,o,o-Triethyl Phosphorothioate	C6H15O3PS	100	
O,o-Diethyl Chlorothiophosphate	C4H10ClO2PS	45	
O,o-Diethyl Dithiophosphate	C4H11O2PS2		-10
O,o-Dimethyl Phosphorochloridothioate	C2H6ClO2PS	66-67	
O,o-Dimethyl Phosphorodithioate	C2H7O2PS2	48	
O,p&#x27;-Ddd	C14H10Cl4		77
O-(pivaloyloxymethyl)salicylamide	C13H17NO4		95
O-Acetotoluidide, N-Methyl-	C10H13NO	260	55.5
O-Acetylbenzoic Acid	C9H8O3	110-112	114.5
O-Aminoacetophenone	C8H9NO	85-90	
O-Aminoazotoluene	C14H15N3		102
O-Aminobenzoic Acid, Ethyl Ester	C9H11NO2	268	13
O-Aminophenol	C6H7NO		174
O-Aminothiophenol	C6H7NS	234	26
O-Benzoyl Ecgonine	C16H19NO4		195
O-Benzyl Carbamate	C8H9NO2		88
O-Bromoaniline	C6H6BrN	229	32
O-Bromobenzoic Acid	C7H5BrO2		150
O-Bromobiphenyl	C12H9Br	297	1.5
O-Bromonitrobenzene	C6H4BrNO2	258	43
O-Bromophenol	C6H5BrO	194.5	5.6
O-Bromotoluene	C7H7Br	181.7	-27.8
O-Butyl Carbamate	C5H11NO2	108	53
O-Chloro-N,n-Dimethylaniline	C8H10ClN	205	
O-Chloroanisole	C7H7ClO	198.5	-26.8
O-Chlorobenzylidenemalononitrile	C10H5ClN2	312.5	95.5
O-Chlorophenoxyacetic Acid	C8H7ClO3		148.5
O-Chlorostyrene	C8H7Cl	188.7	-63.1
O-Cresol	C7H8O	191.0	31.0
O-Cresolphthalein	C22H18O4		223
O-Cyanophenol	C7H5NO	149	98
O-Dibromobenzene	C6H4Br2	225	7.1
O-Diethylbenzene	C10H14	184	-31.2
O-Ethoxyphenol	C8H10O2	217	29
O-Ethyl Carbamate (urethane)	C3H7NO2	185	49
O-Ethyl S,s-Dipropyl Phosphorodithioate	C8H19O2PS2	86-91	-13
O-Ethyl Thiocarbamate	C3H7NOS		41
O-Ethylaniline	C8H11N	209.65	-46.5
O-Ethylphenol	C8H10O	204.5	18
O-Fluorobenzyl Chloride	C7H6ClF	86	
O-Fluoronitrobenzene	C6H4FNO2		-6
O-Fluorophenol	C6H5FO	151.5	16.1
O-Fluorophenylacetic Acid	C8H7FO2		63
O-Fluorotoluene	C7H7F	115	-62
O-Hydroxyacetanilide	C8H9NO2		208
O-Hydroxyacetophenone	C8H8O2	218	5
O-Hydroxybenzaldehyde	C7H6O2	197	-7
O-Hydroxybenzamide	C7H7NO2	181.5	142
O-Hydroxybenzophenone	C13H10O2	250	40
O-Hydroxybenzyl Alcohol	C7H8O2		87
O-Hydroxyphenylacetic Acid	C8H8O3	240	148
O-Hydroxypropiophenone	C9H10O2	150	
O-Iodotoluene	C7H7I	211.5	
O-Isopropoxyphenol	C9H12O2	100-102	
O-Isopropylbenzoic Acid	C10H12O2	160-161	64
O-Isopropylphenol	C9H12O	213.5	15.5
O-Mercaptophenol	C6H6OS	217	5.5
O-Methoxyacetanilide	C9H11NO2	304	87.5
O-Methoxybenzoic Acid	C8H8O3		101
O-Methoxybenzyl Alcohol	C8H10O2	249	
O-Methoxyphenyl Acetate	C9H10O3	123-124	31.5
O-Methyl Carbamate	C2H5NO2	177	54
O-Methylbenzenesulfonamide	C7H9NO2S	214	156.3
O-Methylhydroxylamine	CH5NO	49.5	
O-Methylstyrene	C9H10	169.8	-68.5
O-Methyltyramine	C9H13NO	138-140	
O-Nitrobenzaldehyde	C7H5NO3		43.5
O-Nitrophenyl Acetate	C8H7NO4	141	40.5
O-Phenanthroline	C12H8N2	&gt; 300	117
O-Phenoxyaniline	C12H11NO	308	45.8
O-Phenoxyanisole	C13H12O2	288	79
O-Phenoxybenzoic Acid	C13H10O3	355	113
O-Phenyl Carbamate	C7H7NO2		150
O-Phenyl N,n&#x27;-Dimethyl Phosphorodiamidate	C8H13N2O2P		101-103
O-Phenylene Carbamate	C7H5NO2	335	138
O-Phenylenethiourea	C7H6N2S		298
O-Phthalaldehyde	C8H6O2		55-58
O-Propylcarbamate	C4H9NO2	196	60
O-Propylphenol	C9H12O	220	7
O-Sec-Butylphenol	C10H14O	228	16
O-Terphenyl	C18H14	332	56.2
O-Thymotic Acid	C11H14O3		127
O-Toluene Sulfonic Acid	C6H7NO3S	128.8	67.5
O-Toluenesulfonyl Chloride	C7H7ClO2S	154	10.2
O-Toluic Acid	C8H8O2	259	103.7
O-Toluic Acid, Methyl Ester	C9H10O2	215	
O-Toluidine	C7H9N	200.3	-14.4
O-Tolyl-Acetonitrile	C9H9N	244	
O-Tolylacetate	C9H10O2	208	
O-Trifluoromethylphenol	C7H5F3O	147.5	45.5
O-Vanillin	C8H8O3	265.5	44.5
O-Xylene	C8H10	144.5	-25.2
O-t-Butyl Carbamate	C5H11NO2		105-108
O-t-Butylphenol	C10H14O	223	-6.8
Obidoxime Chloride	C14H16Cl2N4O3		220
Ochratoxin A	C20H18ClNO6		169
Ochratoxin B	C20H19NO6		221
Ocimene	C10H16	100	
Oct-2-Ynoic Acid	C8H12O2		4
Octabromodibenzo-p-Dioxin	C12Br8O2		376
Octachlorocyclopentene	C5Cl8	283	40
Octachlorodibenzofuran	C12Cl8O		258
Octachloronaphthalene	C10Cl8	440-442	197.5
Octacosane	C28H58	431.6	64.5
Octadec-1-Yne	C18H34	313	22.5
Octadec-9-Enoic Acid Ethyl Ester	C20H38O2		5.8
Octadec-9-Enoic Acid Phenylamide	C24H39NO		41
Octadec-9-Ynoic Acid	C18H32O2		48
Octadeca-9,11,13-Trienoic Acid	C18H30O2		71.5
Octadeca-9,12-Dienoic Acid Methyl Ester	C19H34O2		-35
Octadecamethylcyclononasiloxane	C18H54O9Si9	325.6	
Octadecamethyloctasiloxane	C18H54O7Si8	311.6	
Octadecanamide	C18H37NO		109
Octadecane	C18H38	316.3	28.2
Octadecane, 1-(ethenyloxy)-	C20H40O		30
Octadecane, 1-Isocyanato-	C19H37NO	300	20
Octadecanedioic Acid, Diethyl Ester	C22H42O4		54.5
Octadecanenitrile	C18H35N	362	41
Octadecanoic Acid 2,3-Dihydroxy-Propyl Ester	C21H42O4		74
Octadecanoic Acid 3-Methyl-Butyl Ester	C23H46O2		25.5
Octadecanoic Acid Propyl Ester	C21H42O2		28.9
Octadecanoic Acid Tetrahydrofuran2ylmethyl Ester	C23H44O3		22
Octadecanoic Acid, 1,2-Ethanediyl Ester	C38H74O4		79
Octadecanoic Acid, 2- 2- 2-(2-Hydroxyethoxy)etho	C26H52O6	328	40
Octadecanoic Acid, 2-Hydroxyethyl Ester	C20H40O3		60.5
Octadecanoic Acid, Anhydride	C36H70O3		72
Octadecanoic Acid, Cyclohexyl Ester	C24H46O2		44
Octadecanoic Acid, Hexadecyl Ester	C34H68O2		57
Octadecanoic Acid, Lead Salt	C36H70O4Pb		115.7
Octadecanoic Acid, Pentyl Ester	C23H46O2		30
Octadecanoic Acid, Phenyl Ester	C24H40O2		52
Octadecanoyl Chloride	C18H35ClO		23
Octadecylamine	C18H39N	346.8	52.9
Octadecylsilane	C18H40Si	195-196	29
Octadecyltrichlorosilane	C18H37Cl3Si	380	
Octafluoro-2-Butene	C4F8	1.5	-129
Octafluoronaphthalene	C10F8	209	87.5
Octafluoropropane	C3F8	-36.7	-147.6
Octafluorotoluene	C7F8	104.5	-65.6
Octahydro-Indole	C8H15N	185.5	143
Octahydro-Naphthalen-1-One	C10H16O		33
Octamethylcyclotetrasiloxane	C8H24O4Si4	175.8	17.5
Octamethylpyrophosphoramide	C8H24N4O3P2	154	17
Octamethyltrisiloxane	C8H24O2Si3	153	-80
Octamylamine	C13H29N	100.5	
Octanal	C8H16O	171	-23
Octanamide	C8H17NO	239	108
Octane	C8H18	125.6	-56.8
Octane, 1,1&#x27;-Oxybis-	C16H34O	283	-7.6
Octane, 1,8-Dibromo-	C8H16Br2	271	15.5
Octane, 1,8-Dichloro-	C8H16Cl2	241	
Octane, 2,3-Dimethyl-	C10H22	164.3	
Octane, 2,5-Dimethyl-	C10H22	158.5	
Octane, 2,7-Dimethyl-	C10H22	159.9	-54.9
Octane, 3,3-Dimethyl-	C10H22	161.2	
Octane, 3,4-Dimethyl-	C10H22	163.4	
Octane, 3,5-Dimethyl-	C10H22	159.4	
Octane, 3,6-Dimethyl-	C10H22	160.8	
Octane, 3-Ethyl-	C10H22	166.5	
Octane, 4,5-Dimethyl-	C10H22	162.15	
Octane, 4-Ethyl-	C10H22	163.7	
Octane, Heptadecafluoro-8-Iodo-	C8F17I	160.5	20.8
Octane, Octadecafluoro-	C8F18	102.8	-23.2
Octane-1,8-Dithiol	C8H18S2	269-270	
Octane-2,3-Dione 3-Oxime	C8H15NO2		59
Octanedinitrile	C8H12N2	185	-3.5
Octanedioic Acid, Dimethyl Ester	C10H18O4	268	-3.1
Octanohydroxamic Acid	C8H17NO2		78.75
Octanoic Acid	C8H16O2	239	16.3
Octanoic Acid Heptyl Ester	C15H30O2	290.5	-10.6
Octanoic Acid Hydrazide	C8H18N2O		87-89
Octanoic Acid, 2-Amino-, (.+-.)-	C8H17NO2		270
Octanoic Acid, Anhydride	C16H30O3	282.5	-1
Octanoic Acid, Hexyl Ester	C14H28O2	277.4	-30.6
Octanoic Acid, Octyl Ester	C16H32O2	306.8	-18.1
Octanoic Acid, Pentadecafluoro-, Methyl Ester	C9H3F15O2	158	
Octanoic Acid, Pentyl Ester	C13H26O2	260.2	-34.8
Octanoic Acid, Propyl Ester	C11H22O2	226.4	-46.2
Octanol (isomer Mix)	C8H18O	195	-16
Octanonitrile	C8H15N	205.2	-45.6
Octanoyl Chloride	C8H15ClO	195.6	-63
Octaphenyl Tetracyclosiloxane	C48H40O4Si4		200.5
Octene (mixture Of Isomers)	C8H16	123	-109
Octodrine	C8H19N	155	
Octoxynol 9 [usan]	C16H26O2	120	-4
Octyl Caproate	C14H28O2	275	-28
Octyl Decyl Adipate	C24H46O4	220-254	-50
Octyl Gallate	C15H22O5		101-104
Octyl Methoxycinnamate	C18H26O3	382	-68.3
Octylbenzene	C14H22	264.5	-36
Octyldimethylamine	C10H23N	191	-57
Octylmalonic Acid	C11H20O4		116
Ofurace	C14H16ClNO3		145.5
Olanzapine	C17H20N4S		195
Oleic Acid	C18H34O2	360	13.37
Oleic Acid, Sodium Salt	C18H34NaO2		233.5
Oleuropein	C25H32O13		88
Oleyl Alcohol (cis)	C17H34O	334	6.5
Omeprazole	C17H19N3O3S		156
Opipramol	C23H29N3O		100.5
Opipramol Hydrochloride [usan]	C23H29N3O		229
Opromazine	C17H19ClN2OS		115
Orbencarb	C12H16ClNOS	158	9
Ornithine	C5H12N2O2		140
Orotic Acid	C5H4N2O4		345.5
Orotic Acid Monohydrate	C5H4N2O4		334.0
Orphenadrine	C18H23NO	195	
Orthosulfamuron	C16H20N6O6S		157
Oryzalin	C12H18N4O6S		141
Osalmid	C13H11NO3		179
Osthole	C15H16O3		83.5
Ouabagenin	C23H34O8		236.5
Ouabain	C29H44O12		200
Ouabain Octahydrate	C29H44O12		130.0
Oxabetrinil	C12H12N2O3		77.7
Oxabolone	C18H26O3		189
Oxacillin	C19H20N3O5S		188
Oxadiargyl	C15H14Cl2N2O3		131
Oxadiazon	C15H18Cl2N2O3		90
Oxadixyl	C14H18N2O4		104
Oxalic Acid Bis-(3-Methyl-Butyl) Ester	C12H22O4	267.5	-9
Oxalic Acid Dicyclohexyl Ester	C14H22O4		43.5
Oxalic Acid Dihydrate	C2H2O4		101.5
Oxalic Acid Diisobutyl Ester	C10H18O4	229	
Oxalic Acid Diisopropyl Ester	C8H14O4	191	
Oxalic Acid Dipropyl Ester	C8H14O4	211	-44.3
Oxamyl	C7H13N3O3S		101
Oxanamide	C8H15NO2		90.0
Oxandrolone	C19H30O3		235-238
Oxanilic Acid,ethyl Ester	C10H11NO3	280	65.5
Oxaprozin	C18H15NO3		160.5-161.
Oxatomide	C27H30N4O		153.6
Oxazepam	C15H11ClN2O2		205-206
Oxaziclomefone	C20H19Cl2NO2		150
Oxazidione	C20H19NO3		88
Oxazole	C3H3NO	69.5	
Oxazole, 2,4-Dimethyl-	C5H7NO	108	
Oxazole, 2,4-Diphenyl-	C15H11NO	339	103
Oxazole, 2,5-Diphenyl-	C15H11NO	360	74
Oxazole, 4,5-Diphenyl-	C15H11NO		44
Oxcarbazepine	C15H12N2O2		215.5
Oxeladin	C20H33NO3	150	
Oxepane	C6H12O	119	
Oxetane, 3,3-Bis(chloromethyl)-	C5H8Cl2O	101	18.7
Oxetane, 3,3-Dimethyl-	C5H10O	80.6	
Oxethazaine	C28H41N3O3		104
Oxibendazole	C12H15N3O3		230
Oxindole	C8H7NO	227	128
Oxirane, (1,1-Dimethylethoxy)methyl -	C7H14O2	152	-70
Oxirane, (2-Propenyloxy)methyl -	C6H10O2	154	
Oxirane, ((2-Methylphenoxy)methyl)-	C10H12O2	109-111	
Oxirane, (ethoxymethyl)-	C5H10O2	128	
Oxirane, (methoxymethyl)-	C4H8O2	113	
Oxirane, 2,2&#x27;- 1,3-Phenylenebis(oxymethylene) Bi	C12H14O4		42.5
Oxirane, 2,2&#x27;- 1,4-Butanediylbis(oxymethylene) B	C10H18O4	266	
Oxirane, 2,3-Dimethyl-, Cis-	C4H8O	60	-80
Oxirane, 2,3-Dimethyl-, Trans-	C4H8O	56.5	-85
Oxirane, 2-(3,5-Dichlorophenyl)-2-(2,2,2-Trichlo	C10H7Cl5O		42.8
Oxirane, 2-(chloromethyl)-2-Methyl-	C4H7ClO	122	
Oxirane, Butyl-	C6H12O		93-95
Oxirane, Ethenyl-	C4H6O	68	-135
Oxirane, Mono((c12-14-Alkyloxy)methyl) Derivs.	C16H32O2	216	1.7
Oxirane, Trifluoro(trifluoromethyl)-	C3F6O	-27.4	
Oxiranecarboxylic Acid, 3-Methyl-3-Phenyl-, Ethy	C12H14O3	273.5	
Oxiranemethanol	C3H6O2	167 dec	
Oxolamine	C14H19N3O	127	
Oxomemazine	C18H22N2O2S		115
Oxophenylarsine	C6H5AsO		145
Oxotremorine	C12H18N2O	152.5	
Oxybenzone	C14H12O3	155	65.5
Oxybutynin Chloride	C22H32ClNO3		129.5
Oxycarboxin	C12H13NO4S		120
Oxychlordane	C10H4Cl8O	353	144
Oxyclozanide	C13H6Cl5NO3		210
Oxycodone	C18H21NO4		218-220
Oxydemeton Methyl	C6H15O4PS2	106	
Oxyfluorfen	C15H11ClF3NO4	358.2	84
Oxygen	O2	-182.96	-218.4
Oxymesterone	C20H30O3		170
Oxymetazoline	C16H24N2O		182
Oxymetholone	C21H32O3		185-190
Oxymorphone	C17H19NO4		248-249
Oxyphenbutazone	C19H20N2O3		96
Oxyphenisatin Acetate	C24H19NO5		242
Oxyphenonium Bromide	C21H34BrNO3		191.5
Oxypinocamphone	C10H16O2		38.5
Oxyquinolinesulphate	C18H16N2O6S		177.5
Oxytetracylcine	C22H24N2O9		184.5
Oxythioquinox	C10H6N2OS2		170
Ozone	O3	-111.9	-193
P 32	C6H10N2O2		108
P,p&#x27;-Ddd	C14H10Cl4	350	109.5
P,p&#x27;-Dde	C14H8Cl4	336	89
P,p&#x27;-Ddt	C14H9Cl5	260	108.5
P-(1,1,3,3-Tetramethylbutyl)phenol	C14H22O	158	84.5
P-(2,4-Dinitroaniline)phenol	C12H9N3O5		194
P-(benylsulfonamido)benzoic Acid	C14H13NO4S		229.5
P-(benzyloxy) Phenol	C13H12O2		122
P-(chloromethyl)toluene	C8H9Cl	201	
P-(sec-Butyl)phenol	C10H14O	241	61.5
P-(t-Butyl)toluene	C11H16	190	-52
P-Acetylacetophenone	C10H10O2		111-113
P-Acetylbenzoic Acid	C9H8O3		208
P-Acetylphenoxyacetic Acid	C10H10O4		175-177
P-Aminoacetanilide	C8H10N2O	267	166.5
P-Aminobenzoic Acid, Ethyl Ester	C9H11NO2	310	92
P-Aminobenzonitrile	C7H6N2		83-85
P-Aminophenylethanol	C8H11NO		109
P-Aminosalicylic Acid Hydrazide	C7H9N3O2		195
P-Anisaldehyde	C8H8O2	248	
P-Anisic Acid, Methyl Ester	C9H10O3	256	49
P-Anisic Anhydride	C16H14O5		92-97
P-Bromoacetophenone	C8H7BrO	257	50.5
P-Bromoaniline	C6H6BrN	219.7	66.4
P-Bromobenzoic Acid	C7H5BrO2		254.5
P-Bromobenzyl Chloride	C7H6BrCl	236	50
P-Bromochlorobenzene	C6H4BrCl	196	68
P-Bromofluorobenzene	C6H4BrF	151.5	-17.4
P-Bromomandelic Acid	C8H7BrO3		117.5
P-Bromophenol	C6H5BrO	238	66.4
P-Bromophenyl Isothiocyanate	C7H4BrNS		60-61
P-Bromophenylacetic Acid	C8H7BrO2		116
P-Bromophenylurea	C7H7BrN2O	260	226
P-Bromotoluene	C7H7Br	184.3	28.5
P-Butoxybenzoic Acid	C11H14O3		147-150
P-Butylphenol	C10H14O	248	22
P-Cf3 Benzoic Acid	C8H5F3O2		219.5
P-Chloroacetanilide	C8H8ClNO	333	179
P-Chloroacetoacetanilide	C10H10ClNO2		131-134
P-Chlorobenzyl Alcohol	C7H7ClO	235	75
P-Chlorobenzylpseudothiuronium Chloride	C8H10Cl2N2S		197
P-Chlorofluorobenzene	C6H4ClF	130	-26.8
P-Chloronitrobenzene	C6H4ClNO2	242	83.5
P-Chlorophenoxyacetic Acid	C8H7ClO3		164
P-Chlorophenylacetic Acid	C8H7ClO2		105-108
P-Chlorostyrene	C8H7Cl	192	15.9
P-Chlorotoluene	C7H7Cl	162.4	7.5
P-Cresol	C7H8O	201.9	35.5
P-Cresyl Diphenyl Phosphate	C19H17O4P		-40
P-Cyano-N,n-Dimethylaniline	C9H10N2	318	74
P-Cyanoacetophenone	C9H7NO		57-58
P-Cyanophenol	C7H5NO		110-113
P-Cyclohexylphenol	C12H16O	294	133
P-Cymene	C10H14	177.1	-67.94
P-Di(trichloromethyl)benzene	C8H4Cl6		109
P-Dibutylterephthalate	C16H22O4	341	14.7
P-Diethylbenzene	C10H14	183.7	-42.83
P-Difluorobenzene	C6H4F2	89	-13
P-Diisopropylbenzene Dihydroperoxide	C12H18O4		141
P-Diisopropylbenzene Monohydroperoxide	C12H18O2		33.5
P-Dimethoxybenzene	C8H10O2	212.6	59
P-Dinitrobenzene	C6H4N2O4	297	174
P-Ditolylmercury	C14H14Hg		245.7
P-Dodecylaniline	C18H31N	220-221	40.5
P-Ethoxyaniline	C8H11NO	254	2.4
P-Ethoxybenzamide	C9H11NO2		208-210
P-Ethoxybenzoic Acid	C9H10O3		197-199
P-Ethoxyphenol	C8H10O2	246.5	66.5
P-Ethoxyphenylacetic Acid	C10H12O3		87-90
P-Ethylaniline	C8H11N	217.5	-4.8
P-Ethylphenol	C8H10O	217.9	45.0
P-Ethylstyrene	C10H12	192.3	-49.7
P-Ethyltoluene	C9H12	162	-62.3
P-Fluoroanisole	C7H7FO	157	-45
P-Fluorobenzaldoxime	C7H6FNO		83.5
P-Fluorobenzamide	C7H6FNO		155.5
P-Fluorobenzoic Acid	C7H5FO2		185
P-Fluorobenzyl Chloride	C7H6ClF	82	
P-Fluorophenol	C6H5FO	185.5	48
P-Fluorophenoxyacetic Acid	C8H7FO3		104.25
P-Fluorophenylacetic Acid	C8H7FO2	164	86
P-Fluorophenylalanine	C9H10FNO2		253-255 de
P-Fluorosulfonyltoluene	C7H7FO2S	112	41.5
P-Fluorotoluene	C7H7F	116.6	-56
P-Formyl-N,n-Dimethylaniline	C9H11NO	176-177	74.5
P-Formylacetanilide	C9H9NO2		157
P-Hydroxy Butyl Benzoate	C11H14O3		68.5
P-Hydroxy Propyl Benzoate	C10H12O3		97
P-Hydroxy-b-Propionic Acid	C9H10O3	208-210	130.8
P-Hydroxyacetophenone	C8H8O2	147-148	109.5
P-Hydroxyamphetamine	C9H13NO		125.5
P-Hydroxybenzamide	C7H7NO2		161-162
P-Hydroxybenzoic Acid	C7H6O3		214.5
P-Hydroxybenzoic Acid,ethyl Ester	C9H10O3	297.5	117
P-Hydroxybenzophenone	C13H10O2		132-135
P-Hydroxybenzyl Alcohol	C7H8O2	252	124.5
P-Hydroxyephedrine	C10H15NO2		153
P-Hydroxyphenylacetic Acid	C8H8O3		152
P-Hydroxypropiophenone	C9H10O2		149
P-Isopropylacetophenone	C11H14O	254	
P-Isopropylaniline	C9H13N	225	
P-Isopropylphenol	C9H12O	230	62.3
P-Lactophenetidine	C11H15NO3		118
P-Menth-4(8)-Ene	C10H18	173	
P-Menthane	C10H20	170.7	-87.6
P-Menthane-1,8-Diyldiamine	C10H22N2	107-126	-45
P-Meo-b-Phenylpropionic Acid	C10H12O3		98-100
P-Mercaptophenol	C6H4OS		29.5
P-Methiobenzoic Acid	C8H8O2S		193-196
P-Methoxy-g-Phenylbutyric Acid	C11H14O3		56-59
P-Methoxyacetanilide	C9H11NO2	335	131
P-Methoxyacetophenone	C9H10O2	258	38.5
P-Methoxybenzoic Acid	C8H8O3	276.5	185
P-Methoxybenzyl Alcohol	C8H10O2	259.1	25
P-Methoxyphenol	C7H8O2	253	54
P-Methoxyphenylacetic Acid	C9H10O3	138	87
P-Methyl Benzyl Alcohol	C8H10O	217	61.5
P-Methylacetophenone	C9H10O	226	28
P-Methylanisole	C8H10O	175.5	-32
P-Methyldiphenhydramine	C18H23NO	143	
P-Methylphenoxyacetic Acid	C9H10O3		140-142
P-Methylphenylacetic Acid	C9H10O2	265	93
P-Methylstyrene	C9H10	172.8	-34.1
P-Methylsulfonylamphenicol	C12H15Cl2NO5S		165
P-Methylsulfonylbenzoic Acid	C8H8O4S		268-271
P-Methyoxybenzamide	C8H9NO2	295	166.5
P-Nitro-N,n-Dimethylaniline	C8H10N2O2		164
P-Nitro-N-Methylaniline	C7H8N2O2		152
P-Nitroacetophenone	C8H7NO3	165	81.8
P-Nitroanisole	C7H7NO3	274	54
P-Nitrobenzaldoxime	C7H6N2O3		126-130
P-Nitrobenzoic Acid	C7H5NO4		242
P-Nitrobenzyl Alcohol	C7H7NO3	185	96.5
P-Nitrobiphenyl	C12H9NO2	340	114
P-Nitrophenetole	C8H9NO3	283	60
P-Nitrophenylacetate	C8H7NO4		78
P-Nitrophenylacetic Acid	C8H7NO4		154
P-Nitrosalicylic Acid	C7H5NO5		148
P-Nitroso-N,n-Dimethylaniline	C8H10N2O		92.5
P-Nitrotoluene	C7H7NO2	238.3	51.6
P-Nonylphenol	C15H24O		42
P-Phenacetin	C10H13NO2	243.5	137.5
P-Phenoxyaniline	C12H11NO		83
P-Phenylazoaniline	C12H11N3	366	127
P-Phenylazophenol	C12H10N2O	225	155
P-Phenylphenol	C12H10O	305	166
P-Tert-Amylphenol	C11H16O	262.5	95
P-Tolualdehyde	C8H8O	204	-6
P-Toluenesulfinic Acid	C7H8O2S		86.5
P-Toluenesulfonic Acid	C7H8O3S	140	104.5
P-Toluenesulfono-o-Toluidide	C14H15NO2S		110
P-Toluenesulfonyl Chloride	C7H7ClO2S	146	71
P-Toluic Acid	C8H8O2		179.6
P-Toluidine	C7H9N	200.4	43.6
P-Tolylacetate	C9H10O2	212.5	
P-Tolyltoluene	C14H14	295	125
P-Trifluorome Phenylacetic Acid	C9H7F3O2		83-85
P-Trifluoromethylaniline	C7H6F3N	117.5	38
P-Trifluoromethylbenzamide	C8H6F3NO		185
P-Trifluoromethylphenol	C7H5F3O		46
P-Xenylcarbimide	C13H9NO	283	56
P-Xylene	C8H10	138.23	13.25
P-i-Propyltoluene	C10H14	176.5	-68
P-t-Butylyphenol	C10H14O	237	98
Paclitaxel	C47H51NO14		216-217
Paclobutrazol	C15H20ClN3O		165.5
Padimate O	C17H27NO2	362	
Palmidrol	C18H37NO2		98.5
Palmitic Acid	C16H32O2	351.5	61.8
Palmitic Acid, Glycol Monoester	C18H36O3		51
Palmitoleic Acid	C16H30O2		-0.1
Palustric Acid	C20H30O2		164.5
Pamaquine	C19H29N3O	188	
Pamoic Acid	C23H16O6		315
Pancuronium Bromide	C35H60Br2N2O4		215
Pantolactone	C6H10O3		92
Papaverine	C20H21NO4		147.5
Paraflutizide	C14H13ClFN3O4S2		239
Paraldehyde	C6H12O3	124.3	12.6
Paramethadione	C7H11NO3	101.5	
Paramorphine	C19H21NO3		193
Parasorbic Acid	C6H8O2	121	
Parathion	C10H14NO5PS	375	6.1
Parathion Methyl	C8H10NO5PS	154	35.5
Parethoxycaine	C15H23NO3		173.0
Pargyline	C11H13N	96.5	
Pargyline Hydrochloride [usan]	C11H14ClN		160-163
Paroxetine Hydrochloride	C19H21ClFNO3		118
Parsalmide	C14H18N2O2		84
Parthenin	C15H18O4		164.5
Parvaquone	C16H16O3		135.5
Patulin	C7H6O4		111
Pebulate	C10H21NOS	142	
Pectolinarigenin	C17H14O6		221
Pefurazoate	C18H23N3O4	235 dec	
Pellotine	C13H19NO3		111.5
Penamecillin	C19H22N2O6S		107
Penbutolol	C18H29NO2		68-72
Pencillamine	C5H11NO2S		198.5
